"customer_id","cpf","first_name","last_name","state","city","birth_date","income","score","professional_status","email","mobile"
"309A25B6F08A","59606300516","ISAILDA","UELBE","SP","SÃO PAULO","1959-10-16",5700,866,"clt","isailda.uelbe522320@gmail.com","64989522320"
"AB23FE479E99","22918169920","JAMARIO","DUARTE","SP","SÃO PAULO","1998-03-13",5900,300,"freelancer","jamario.duarte885742@gmail.com","04929885742"
"76ED7505203C","63122769326","NILCO","ELIZIANA","SP","PALMEIRA DOESTE","1996-08-03",4500,305,"self_employed","nilco.eliziana812554@gmail.com","07500812554"
"65D88A3628CA","92910941208","FELISSA","LUZIDETE","MG","CORONEL MURTA","1997-03-20",5000,415,"clt","felissa.luzidete225174@gmail.com","24306225174"
"2E070A5F6EC3","41055645880","CLEUDIS","DUARTE","SP","SOROCABA","1957-03-22",9000,537,"clt","cleudis.duarte909256@gmail.com","33101909256"
"249477A3AFDE","61360961412","DAZILMA","FRANCILU","SP","SÃO PAULO","1976-07-21",5000,292,"clt","dazilma.francilu052738@gmail.com","59644052738"
"C2420AF75D05","45678104476","ALEJANDRA","JUTAIR","SP","PAULÍNIA","1984-08-11",6000,269,"clt","alejandra.jutair278476@gmail.com","75375278476"
"6279A86174C3","82609156110","SHEYLLA","BENEILDO","RJ","NOVA IGUAÇU","1960-05-19",7500,375,"retired","sheylla.beneildo062426@gmail.com","10627062426"
"8D8D22256956","46505433536","TAYENNE","WANSLEY","SC","NAVEGANTES","1962-07-13",6000,609,"clt","tayenne.wansley880020@gmail.com","18042880020"
"227406EF185A","15265711154","IZANIR","LUZIDETE","SP","GUARULHOS","1970-11-01",8500,385,"clt","izanir.luzidete333196@gmail.com","66779333196"
"034737D86232","51453763666","ODENIR","ROBSSON","SP","SÃO PAULO","1955-08-15",17000,853,"businessman","odenir.robsson152890@gmail.com","27015152890"
"A24E9F582C36","27526408560","TALLYSON","JENOEL","SP","COTIA","1992-07-24",9200,474,"clt","tallyson.jenoel585246@gmail.com","35931585246"
"BB4D6CA98BAE","70974220688","LEOMARIO","JESINA","SP","SANTO ANDRÉ","1987-02-04",7000,275,"civil_servant","leomario.jesina155486@gmail.com","98914155486"
"BFF4D6D6C548","96085001964","ADONAIDE","MISA","SP","SÃO PAULO","1968-05-25",6500,687,"clt","adonaide.misa485524@gmail.com","99959485524"
"8860031FC020","12972376902","IVANET","RAFANI","SP","SÃO PAULO","1987-03-17",7800,277,"clt","ivanet.rafani455386@gmail.com","01508455386"
"8E5881B844E0","02516571122","MECILENE","PATRIKC","DF","BRASÍLIA","1999-02-24",6500,267,"freelancer","mecilene.patrikc850038@gmail.com","02603850038"
"C8FCFF721605","23491615664","FRED","DUARTE","SP","ITAQUAQUECETUBA","1992-10-04",5000,307,"clt","fred.duarte290758@gmail.com","06260290758"
"8373C8AA8979","12147882774","SHEYLLA","LIDOVINA","SP","SÃO PAULO","1960-02-24",7500,299,"retired","sheylla.lidovina280578@gmail.com","42597280578"
"5B70717F3541","28317828994","SINO","DUARTE","MG","MATEUS LEME","1963-03-31",6500,314,"clt","sino.duarte776862@gmail.com","52572776862"
"3101ECE38981","35436688434","ISLAILA","LAURICIO","SP","SANTA ISABEL","1969-04-14",6900,347,"clt","islaila.lauricio283654@gmail.com","01994283654"
"D1A540B456DA","01901781240","EDIVALTER","LAURICIO","SP","SÃO PAULO","1997-08-17",4800,293,"clt","edivalter.lauricio723278@gmail.com","88929723278"
"9F800E8104CF","35731466008","IVETA","AREOLINA","SP","SUZANO","1986-08-28",7000,678,"clt","iveta.areolina512926@gmail.com","52318512926"
"20AE2AE20DE9","32773449410","DEOLINDA","ALANES","SP","SÃO PAULO","1997-08-18",7000,279,"clt","deolinda.alanes769708@gmail.com","90612769708"
"5015C8AE4E4A","99646106956","ALVINO","LAURICIO","BA","FLORESTA AZUL","1966-01-01",7600,455,"clt","alvino.lauricio862520@gmail.com","72029862520"
"69F9CB3E78B7","52641509538","CLODONALDO","LAURICIO","SP","PRAIA GRANDE","1993-12-22",19000,291,"businessman","clodonaldo.lauricio418250@gmail.com","73280418250"
"1809F1885481","06188827752","CLEUSINA","FRANCILU","SP","SÃO PAULO","1985-07-22",4500,714,"clt","cleusina.francilu742478@gmail.com","88619742478"
"FFFD52EE18EA","87800155200","ALDEICE","GREICIANE","SP","SERTÃOZINHO","1986-05-09",5500,630,"self_employed","aldeice.greiciane511894@gmail.com","54812511894"
"AEED61F717CD","17760936136","ADONAIDE","ANDREIKE","SP","SÃO PAULO","1988-04-10",7800,474,"clt","adonaide.andreike447612@gmail.com","88753447612"
"FA012F37F916","93363724652","LINDECIR","SHAROM","MG","CONTAGEM","1989-02-18",6200,362,"clt","lindecir.sharom187932@gmail.com","80504187932"
"C06A3E8589B9","57587718434","LAURECY","ADEILDO","SP","SÃO PAULO","1972-09-10",10000,824,"other","laurecy.adeildo211058@gmail.com","98761211058"
"A58208886A66","18012574994","SHEYLLA","DUARTE","SP","SÃO PAULO","1994-01-13",6800,467,"freelancer","sheylla.duarte443368@gmail.com","67634443368"
"EA61EF1FC9F5","46798084428","IZAIANA","DUARTE","SC","BLUMENAU","2001-10-16",6500,439,"clt","izaiana.duarte868764@gmail.com","22643868764"
"2A1E9BE2FF51","31287712644","JENEILSON","FRANCILU","SP","SÃO PAULO","1962-04-13",5500,348,"clt","jeneilson.francilu276302@gmail.com","97133276302"
"4F073B8910E9","24799978304","ADONAIDE","EDEVANIA","SP","SÃO PAULO","2001-01-28",8500,329,"clt","adonaide.edevania447704@gmail.com","35444447704"
"0CEB7AC6575D","58903236304","KEUVIA","FRANCILU","SP","SÃO PAULO","1943-03-28",8000,612,"retired","keuvia.francilu868146@gmail.com","92697868146"
"3E647F794002","23459679164","TIFFANNY","ADEILDO","MG","FORMIGA","1992-08-26",4500,439,"clt","tiffanny.adeildo320240@gmail.com","81405320240"
"DA357948B74D","54124312050","LAYDSON","ARECI","SP","SÃO PAULO","2001-02-15",12300,371,"clt","laydson.areci217056@gmail.com","24995217056"
"4BE48BB711D5","60672072304","NEIDIVAL","LAURICIO","SP","SANTOS","1997-03-01",9000,272,"clt","neidival.lauricio367386@gmail.com","61571367386"
"8D1FBA40AB47","34072707536","SHEYLLA","ARECI","SP","SÃO PAULO","1967-01-01",4500,552,"clt","sheylla.areci066224@gmail.com","85526066224"
"47D98BA78E99","99719752940","ELIZOM","DUARTE","SC","SANTA CECÍLIA","1979-08-26",7000,331,"clt","elizom.duarte378866@gmail.com","90026378866"
"97412445661B","48506418294","IRISMEIRE","LAURICIO","RS","GRAVATAÍ","1960-11-12",4400,674,"self_employed","irismeire.lauricio018248@gmail.com","54499018248"
"83967A0F0519","14216091068","NEILDE","FRANCILU","SC","CAMBORIÚ","1985-06-15",15900,577,"clt","neilde.francilu241414@gmail.com","27293241414"
"890F51971286","30905291926","ORSULINA","FRANCILU","ES","VILA VELHA","1981-12-23",5500,320,"freelancer","orsulina.francilu077044@gmail.com","50400077044"
"EE2E54FAE854","90069273622","LINDIVAN","MISA","SP","SÃO PAULO","1984-09-13",8000,396,"clt","lindivan.misa795058@gmail.com","68868795058"
"73BEDFD72556","17187817920","JAISLENE","NABELI","SP","SÃO JOSÉ DOS CAMPOS","1951-09-20",8000,647,"clt","jaislene.nabeli142742@gmail.com","20988142742"
"2727DC778360","51515022736","ISAILDA","DUARTE","RJ","SÃO GONÇALO","1990-10-05",7000,252,"clt","isailda.duarte544468@gmail.com","05134544468"
"4355263335DD","72457008434","FAISA","DEUSENITA","SP","DIADEMA","1969-03-10",6350,373,"clt","faisa.deusenita194424@gmail.com","49354194424"
"C9C268AD46D5","17585065622","ALVINO","ARYELSON","SP","SÃO PAULO","1971-10-27",7200,379,"clt","alvino.aryelson144228@gmail.com","80517144228"
"C1A588A7525E","52626251412","DAURO","LAURICIO","SP","SÃO PAULO","1993-03-25",4300,265,"clt","dauro.lauricio613516@gmail.com","86316613516"
"25AD4C9308D3","15666996464","TANUBIA","VENUSIA","RS","PORTO ALEGRE","1988-03-10",5300,592,"clt","tanubia.venusia214218@gmail.com","58003214218"
"1658EC09B99E","27194719444","ALDMAR","RANES","RS","GLORINHA","1989-05-24",4800,377,"businessman","aldmar.ranes906884@gmail.com","57192906884"
"581DB9FB6B23","98739133920","TARSISIO","FRANCILU","SP","SÃO PAULO","1970-01-24",10000,433,"clt","tarsisio.francilu547650@gmail.com","60065547650"
"60085A3D1ADC","38450900902","ISLAILA","DUARTE","SP","GUARULHOS","2002-11-12",6500,295,"other","islaila.duarte996854@gmail.com","88962996854"
"86884B7FB2C4","47316300390","ESTEVANIA","DUARTE","SP","SALESÓPOLIS","1962-02-11",6500,359,"clt","estevania.duarte038474@gmail.com","30338038474"
"98CAC83A4DF9","99260223120","OCINEIDE","DUARTE","MG","SANTA LUZIA","1944-10-12",6000,296,"clt","ocineide.duarte113024@gmail.com","71326113024"
"D3D8F8951081","20303927282","EZO","LUDNEI","SP","SÃO PAULO","1976-09-07",6900,695,"clt","ezo.ludnei182148@gmail.com","93016182148"
"35F3188E226B","21948091750","LAURECY","JARLSON","SP","SÃO PAULO","1986-10-15",14000,403,"businessman","laurecy.jarlson230934@gmail.com","71661230934"
"794B4A499C4A","15918072430","ALANES","LUZAMIRA","SP","SÃO PAULO","1959-03-30",7500,361,"clt","alanes.luzamira943920@gmail.com","43631943920"
"94727A1B392F","36565116516","LENILSON","LAURICIO","SP","SÃO PAULO","1987-09-17",6200,258,"businessman","lenilson.lauricio122480@gmail.com","83939122480"
"F1FEB348B1B8","76720515538","IUGO","JARDELINA","SP","MOGI DAS CRUZES","1946-06-06",8200,812,"retired","iugo.jardelina999258@gmail.com","98979999258"
"BF4D788CD487","81611336410","GAIR","JESINA","SP","FERRAZ DE VASCONCELOS","1984-12-25",8000,296,"clt","gair.jesina786854@gmail.com","90116786854"
"5B9CE9B91678","21677355962","DERMIVALDO","FIRMINIA","SP","SÃO JOSÉ DOS CAMPOS","1969-11-05",5000,665,"clt","dermivaldo.firminia346296@gmail.com","39085346296"
"270F2995D2D8","69234368434","AMANDAH","LAURICIO","SP","SÃO PAULO","1989-04-09",7300,447,"other","amandah.lauricio170860@gmail.com","68999170860"
"FCABC8AF4AEF","83914328238","LYS","ARECI","SP","MOGI DAS CRUZES","1980-11-23",8000,383,"clt","lys.areci225560@gmail.com","69819225560"
"9E418C8C9213","46153341580","KLEIDE","DUARTE","SP","GUARULHOS","1977-03-03",9000,346,"clt","kleide.duarte495144@gmail.com","86069495144"
"18115C3D580F","01318446854","TRICILA","FRANCILU","SP","SÃO PAULO","1989-08-24",6000,394,"clt","tricila.francilu085738@gmail.com","90154085738"
"A8A2471C382A","30650315666","LAYDSON","DARCIANE","SP","SÃO PAULO","1958-05-25",8000,939,"clt","laydson.darciane442850@gmail.com","68287442850"
"B81C42578077","65683565038","LAURISIA","DEUSENITA","MG","BETIM","1988-09-11",8500,281,"businessman","laurisia.deusenita679230@gmail.com","72319679230"
"85E50A74BC45","48426824516","OSLER","ARECI","SP","SÃO PAULO","1994-11-23",6000,316,"clt","osler.areci040016@gmail.com","66853040016"
"C0FBA33C3F3A","46703394434","ALDICE","ALACYR","SP","SANTO ANDRÉ","1984-11-28",7000,318,"clt","aldice.alacyr391486@gmail.com","97006391486"
"313A544E05CA","66411549510","LIOTERIO","LUZIDETE","SP","GUARULHOS","1951-05-27",5900,808,"retired","lioterio.luzidete743070@gmail.com","84964743070"
"3BF270A71859","04291773412","JAMIA","LAURICIO","SP","ITAQUAQUECETUBA","1982-11-22",6380,387,"clt","jamia.lauricio486858@gmail.com","42390486858"
"2CD41A1DA148","10751219154","IURE","SURIAN","SP","SÃO PAULO","2000-06-20",5500,494,"clt","iure.surian449016@gmail.com","55609449016"
"13A38C81E6E9","31201342434","DALZIRENE","ARADIA","SP","SALTO","1991-01-24",6000,663,"businessman","dalzirene.aradia934770@gmail.com","38004934770"
"A6E3FF1A2821","73560086724","FELLIPY","URBANA","SC","MONTE CARLO","1993-09-12",5500,784,"clt","fellipy.urbana088914@gmail.com","97556088914"
"9487C8D9D89D","35734606218","LAURENILDA","GENAI","SP","PERUÍBE","1988-05-20",4900,210,"clt","laurenilda.genai565596@gmail.com","64936565596"
"2241DAA0A26F","61543924168","DALZIRENE","LAURICIO","RS","GUAIBA","1994-04-27",5200,271,"clt","dalzirene.lauricio252532@gmail.com","63073252532"
"D7E9C421E259","59803524170","DEANGELIS","NESCY","RS","ELDORADO DO SUL","1999-09-02",5300,283,"clt","deangelis.nescy032040@gmail.com","64899032040"
"4513E62187CD","47956221540","ALELIANE","IVNA","SP","SÃO PAULO","1994-03-30",9000,401,"clt","aleliane.ivna194206@gmail.com","90165194206"
"AFF4909A441E","76900415072","TAYLISON","MIZILENE","SP","SÃO PAULO","1951-05-25",6200,653,"clt","taylison.mizilene319478@gmail.com","00269319478"
"11C49927DE18","62841719026","LYS","LAURICIO","SP","SÃO PAULO","1998-02-13",6000,358,"clt","lys.lauricio991754@gmail.com","89295991754"
"1A6A38E3D6DB","15839876086","ODERTE","DHIEMESON","PR","PARANAGUÁ","1991-06-19",5600,898,"clt","oderte.dhiemeson562988@gmail.com","08808562988"
"D73B60262433","04324077072","VIVIENE","LIDUINA","SP","FRANCISCO MORATO","1998-02-18",5900,294,"clt","viviene.liduina661376@gmail.com","54584661376"
"AAEB055B1F06","69609671366","LEONAL","DALILA","SP","LIMEIRA","1942-01-03",10900,289,"clt","leonal.dalila526134@gmail.com","60027526134"
"5B696B1F04D2","57881001664","NOBUHIRO","ARECI","SP","SÃO PAULO","2000-01-29",7200,252,"clt","nobuhiro.areci772390@gmail.com","45761772390"
"17BCB58C5F8E","39890345026","ANA","HENTHONY","SP","SÃO PAULO","1978-11-05",6200,375,"clt","ana.henthony994042@gmail.com","33980994042"
"2C485F47ACCB","41415497586","MYKE","LAURICIO","RJ","SÃO JOÃO DE MERITI","1981-03-09",8500,416,"clt","myke.lauricio153272@gmail.com","04230153272"
"20B38A4B3437","41016605114","IVANIDA","LAURICIO","SP","CAJAMAR","1970-05-28",6000,427,"clt","ivanida.lauricio451000@gmail.com","69007451000"
"F2FC86C29606","39737586218","ADINIS","ARECI","SP","SÃO PAULO","1948-04-17",6000,378,"other","adinis.areci596938@gmail.com","40407596938"
"BC1E6D79516B","08171526768","ADNEUSA","DEUSOMAR","SC","ILHOTA","1996-10-25",7900,905,"clt","adneusa.deusomar435742@gmail.com","31490435742"
"52B90166D2C6","23575175376","FRANCINEUMA","DARCIANE","MG","IBIRITÉ","2000-12-02",11000,398,"businessman","francineuma.darciane507142@gmail.com","82828507142"
"63E4A5FD7BE0","89985605072","IURE","GUILLIA","SP","SOROCABA","1975-10-13",5800,370,"clt","iure.guillia538850@gmail.com","20630538850"
"B92053082E76","38672297198","DEIDRA","ELEONARDO","SP","DIADEMA","1991-05-29",5800,250,"other","deidra.eleonardo284612@gmail.com","71268284612"
"EF30B2102FFE","25096809922","ALDANETE","DUARTE","SP","SANTOS","1978-09-01",8000,285,"businessman","aldanete.duarte399444@gmail.com","65544399444"
"794D08CB95F7","88753420902","ADEJAILMA","DUARTE","SP","SÃO PAULO","2003-03-03",8000,790,"other","adejailma.duarte662186@gmail.com","84775662186"
"7F50A12D7C7E","02216130560","LAURISIA","FRACISCA","SP","SÃO PAULO","1989-09-01",5000,879,"retired","laurisia.fracisca208056@gmail.com","85722208056"
"3CDBADA08DD5","85409128560","TALIS","CARMELENE","SP","BARUERI","1986-07-14",17000,452,"clt","talis.carmelene272096@gmail.com","44140272096"
"5396731EFF2F","48591813668","SHEYLLA","IVENILSON","SP","SÃO PAULO","2002-03-14",7800,396,"other","sheylla.ivenilson614074@gmail.com","21790614074"
"F3F8EB9D2032","23281384136","NILCEIA","LAURICIO","SP","SÃO PAULO","2003-07-09",5250,363,"clt","nilceia.lauricio408016@gmail.com","63585408016"
"F6F5BFB82B8B","70257326390","ADMILDA","DUARTE","SP","ITAPEVI","1948-08-30",6500,296,"clt","admilda.duarte175990@gmail.com","44670175990"
"A3F4BB09436B","69250306306","JENAURO","FRANCILU","SP","SÃO PAULO","1954-08-23",17000,340,"other","jenauro.francilu017544@gmail.com","90541017544"
"FB3E11EB3A4F","88913537878","ORLANEI","LAURICIO","SP","SÃO PAULO","1997-03-03",7000,777,"clt","orlanei.lauricio783058@gmail.com","90811783058"
"B5019532E5C0","99798186958","CLOBSON","RAGUEL","SP","SÃO PAULO","1954-10-29",4830,298,"clt","clobson.raguel412912@gmail.com","85502412912"
"8D42B27D530B","62482441454","IURE","CLESLEI","SP","SÃO JOSÉ DO RIO PRETO","1982-01-05",6000,525,"clt","iure.cleslei362110@gmail.com","00925362110"
"6F2F6376F3CF","55894163668","IZABELINA","ESTENER","SP","DIADEMA","2000-02-23",5500,854,"clt","izabelina.estener373102@gmail.com","34847373102"
"E00DDC1C4D1B","69412189402","KRISMA","WILLIEN","RS","CACHOEIRINHA","1981-03-26",6500,329,"self_employed","krisma.willien487552@gmail.com","59799487552"
"A8A51631C7FF","57814116050","IDONEI","VAM","SP","SUZANO","1987-05-22",7900,360,"clt","idonei.vam721710@gmail.com","63791721710"
"F5B1F1281852","64585945880","HARMANDO","ROSILDO","SP","BARUERI","1991-10-14",5500,284,"clt","harmando.rosildo190186@gmail.com","00931190186"
"E0EE30CF2EA2","14760921750","NEITO","GENAI","SP","SÃO PAULO","1985-05-12",5000,281,"self_employed","neito.genai202988@gmail.com","97397202988"
"9EB1FD43C12A","87030193158","ELIZATH","DUARTE","RJ","SÃO GONÇALO","1956-08-31",5000,905,"retired","elizath.duarte332834@gmail.com","23082332834"
"10C405C58474","95239799454","EDIVALTER","LAURICIO","SP","POÁ","1997-07-22",5000,455,"clt","edivalter.lauricio000902@gmail.com","07711000902"
"891E93857EBE","98366719366","JACIVA","PATRIKC","SP","SÃO PAULO","1990-10-16",5890,381,"clt","jaciva.patrikc538690@gmail.com","87152538690"
"B77FC720E771","05324328910","CEDSON","DUARTE","MG","BELO HORIZONTE","1967-12-23",6500,530,"clt","cedson.duarte585814@gmail.com","78735585814"
"1F2EAD1CFA5B","57752541064","JENEILSON","DUARTE","SC","SANTA CECÍLIA","1998-12-07",4530,332,"clt","jeneilson.duarte742092@gmail.com","80703742092"
"A64EC26B2C54","62763031072","ISAILDA","DUARTE","SP","CARAGUATATUBA","1975-12-22",6000,298,"businessman","isailda.duarte747704@gmail.com","19976747704"
"24263829F390","89135711028","TALUAN","NABELI","SP","SÃO JOSÉ DOS CAMPOS","1964-10-09",5000,383,"freelancer","taluan.nabeli952054@gmail.com","20806952054"
"1270C09A1DD2","78053220136","NISLANE","MEIRILANIA","SP","SÃO PAULO","1993-07-16",8000,492,"clt","nislane.meirilania433910@gmail.com","85958433910"
"6F511C32DE10","77361105290","WYDSON","GELIZA","MG","BELO HORIZONTE","1969-06-15",5800,402,"clt","wydson.geliza218302@gmail.com","86219218302"
"E092ACD6EA00","31767526690","LYSS","GENAI","RJ","RIO DE JANEIRO","1985-07-01",5200,309,"clt","lyss.genai208372@gmail.com","03681208372"
"D76587FF4781","22211093320","ROSENARIA","ELIZIANA","SC","TRÊS BARRAS","1990-01-09",5100,285,"clt","rosenaria.eliziana177268@gmail.com","22982177268"
"F8ED05FE60A8","26518515802","SHEYLLA","IVNA","MG","CONTAGEM","1955-06-11",6000,756,"self_employed","sheylla.ivna586394@gmail.com","72832586394"
"23C68526B2BE","36503225114","ISAILDA","GENAI","SP","SÃO PAULO","1946-12-02",12000,273,"businessman","isailda.genai276502@gmail.com","06012276502"
"640E22D28FB1","03837620432","SYBELLE","ARGENILDO","SP","SÃO PAULO","1986-08-05",4325,218,"clt","sybelle.argenildo169876@gmail.com","47551169876"
"1D406BF864C4","27490776814","MARTILIANA","HANRRY","SP","ILHABELA","1959-04-08",5000,826,"retired","martiliana.hanrry589624@gmail.com","39393589624"
"9F4BDCEA5107","00479056134","DAMARES","URBANA","SP","CAJAMAR","1995-09-16",5500,488,"businessman","damares.urbana410752@gmail.com","99188410752"
"6F8E35A3A138","23618358902","IYAN","VAM","SP","SÃO PAULO","2000-10-05",10000,484,"self_employed","iyan.vam661176@gmail.com","43854661176"
"1B53DAC1E658","51628417280","ALDANETE","JOZIVAL","SC","GASPAR","1974-06-08",5000,876,"clt","aldanete.jozival941118@gmail.com","22703941118"
"BE417385E6A3","86850359324","CLEUDON","DUARTE","SP","SÃO PAULO","1982-06-06",6000,411,"clt","cleudon.duarte758890@gmail.com","72992758890"
"27B1E6A6417B","08977831840","NISAEL","GUILDA","RJ","CAMPOS DOS GOYTACAZES","1996-07-19",5500,689,"clt","nisael.guilda788834@gmail.com","72240788834"
"B0E2BAC8133C","80228667334","ISAILDA","EDINOMAR","MG","SABARÁ","1996-10-27",7000,335,"businessman","isailda.edinomar370376@gmail.com","86213370376"
"147FD215C9B1","59753507758","JONEILSON","ORMA","MG","RIBEIRÃO DAS NEVES","1964-01-09",4400,871,"clt","joneilson.orma068296@gmail.com","74637068296"
"C5EC520925AE","53607500220","GILBERLAM","JESINA","SP","SÃO PAULO","1985-01-24",8000,286,"clt","gilberlam.jesina373530@gmail.com","40780373530"
"4ECC377934D1","40221323804","FRANCIMEIRY","SELVITA","MG","VESPASIANO","2002-03-07",6350,560,"clt","francimeiry.selvita133248@gmail.com","77951133248"
"D4FEC0DABB06","65962439958","KILIANE","JUSSILAINE","SC","LAGES","1958-07-24",5500,452,"self_employed","kiliane.jussilaine765858@gmail.com","97871765858"
"87EA2B8C20F6","22852102086","DEFENDE","JESINA","PR","CURITIBA","1997-06-26",7700,285,"clt","defende.jesina101852@gmail.com","27961101852"
"6694FE752174","12758168214","ALCIVO","EDLAIDE","SC","GASPAR","1962-12-07",4800,362,"clt","alcivo.edlaide775180@gmail.com","31522775180"
"53B61AC64D53","12096088824","TAKACO","LAURICIO","MG","BETIM","1993-11-14",5100,383,"clt","takaco.lauricio773844@gmail.com","85073773844"
"52E1DB151BB1","06097995622","NIEVERTON","ARGULINO","SP","SAO PAULO","1950-07-15",7000,404,"other","nieverton.argulino817342@gmail.com","62612817342"
"F2DE0525CF5C","96550829708","CLESCIO","ARGULINO","SP","SÃO PAULO","1987-09-22",5800,394,"self_employed","clescio.argulino064486@gmail.com","98468064486"
"3F14F969557E","94390884516","ALANES","DIVONI","SP","SÃO VICENTE","1994-09-24",7500,360,"businessman","alanes.divoni351322@gmail.com","72669351322"
"4198BE7C9E19","34346785708","KLEZIA","FRANCILU","SP","MONTE MOR","1987-01-08",6500,494,"self_employed","klezia.francilu234386@gmail.com","98662234386"
"415E80112204","47034366178","ADEJAILMA","RAFANI","SP","SÃO PAULO","1998-02-01",8000,412,"clt","adejailma.rafani028148@gmail.com","95014028148"
"DB83A9E0618D","87915702942","CLODONALDO","LUZAMIRA","SP","ITU","1996-02-07",6000,271,"clt","clodonaldo.luzamira269406@gmail.com","61083269406"
"E7BE33AF6EDB","81890614306","ESTEVITA","HAGOP","SP","COTIA","1992-08-05",5500,283,"other","estevita.hagop750040@gmail.com","34100750040"
"BD35995F6A7B","20622231788","IDINALDA","LAURICIO","SC","BLUMENAU","1982-04-12",5000,729,"clt","idinalda.lauricio145566@gmail.com","21943145566"
"7918CBBB35D8","83780771454","SHEYLLA","JUTAIR","SP","SÃO PAULO","1971-07-31",6500,960,"clt","sheylla.jutair820072@gmail.com","92155820072"
"65581F7078FA","49214960390","NILCIVANE","DEUSENITA","SP","GUARULHOS","1996-09-26",5500,734,"clt","nilcivane.deusenita772042@gmail.com","58928772042"
"DC30A8474ACE","13845883880","CLEVISTON","EDISANDRA","SP","SÃO PAULO","1972-01-27",10000,369,"clt","cleviston.edisandra638728@gmail.com","92399638728"
"7B99250408D9","86964537838","SOENIR","ELIZIANA","SP","SÃO PAULO","1987-02-22",6990,267,"clt","soenir.eliziana753922@gmail.com","58565753922"
"2CE043E32050","94152677668","ELIZABT","NABELI","SP","GUARULHOS","2003-07-14",6500,388,"clt","elizabt.nabeli729434@gmail.com","37152729434"
"E291969F4C53","82245645240","CLEUDON","DUARTE","SP","MOGI DAS CRUZES","1962-09-17",4500,314,"clt","cleudon.duarte681012@gmail.com","78159681012"
"FABE03F0C05D","32386855538","FAISA","MERCELINA","SP","BARUERI","1997-08-21",5980,304,"clt","faisa.mercelina802076@gmail.com","47974802076"
"6A6A1D1E8A46","30351479200","CAZILDA","LAURICIO","SP","GUARULHOS","1997-07-09",6500,459,"clt","cazilda.lauricio197086@gmail.com","45386197086"
"2AB413F5C257","01942838914","WUILA","LAURICIO","SP","ITANHAÉM","1973-01-12",5500,252,"businessman","wuila.lauricio644680@gmail.com","69659644680"
"E6F12186015B","15501709846","LAURIANO","IVINE","SP","OSASCO","1999-10-01",10000,286,"clt","lauriano.ivine206246@gmail.com","22920206246"
"E6D71A61CFAA","35465643538","ROSEMAIRI","DUARTE","SP","DIADEMA","1948-08-27",6500,613,"businessman","rosemairi.duarte080500@gmail.com","70188080500"
"5C0DA10BF21A","84054435752","DALYSON","DUARTE","SP","SÃO PAULO","1977-06-06",10000,592,"clt","dalyson.duarte848536@gmail.com","97896848536"
"6CAA1C67C883","68787964472","DALVAM","FRANCILU","SC","NAVEGANTES","1985-03-27",4500,590,"freelancer","dalvam.francilu506268@gmail.com","22696506268"
"AABC7EA7E987","88196230056","ALBANIRA","WANJA","MG","BETIM","1991-11-25",5900,579,"freelancer","albanira.wanja026234@gmail.com","87275026234"
"C3D9149D95E8","41121552560","IZAURINO","ROBNEY","SP","SANTANA DE PARNAÍBA","1953-10-19",8000,268,"businessman","izaurino.robney046486@gmail.com","34205046486"
"89DC04B050BC","61195323622","IVANILDE","DIONARIO","SP","SÃO PAULO","1983-06-21",5200,603,"clt","ivanilde.dionario016624@gmail.com","81905016624"
"B4EA5B522ED5","38637594178","MARRIE","DUARTE","SP","ITU","2001-04-16",8300,415,"clt","marrie.duarte903616@gmail.com","46868903616"
"C2AEC9009A30","63360044688","CELCIO","DUARTE","SP","SÃO PAULO","1995-02-04",7000,508,"self_employed","celcio.duarte876098@gmail.com","67431876098"
"470232BFA870","69582395538","NEILDE","DUARTE","SP","CARAPICUÍBA","1978-09-29",11000,374,"businessman","neilde.duarte984206@gmail.com","74042984206"
"D3A7AC8B2FD8","59201466390","ERMI","GEDINALVA","SP","SÃO PAULO","1976-02-21",10950,408,"other","ermi.gedinalva001180@gmail.com","91097001180"
"3FFE2FB2D506","32699398900","NILCIVANE","JUCELA","SP","SUZANO","1975-06-24",7500,274,"clt","nilcivane.jucela903876@gmail.com","88582903876"
"EC217C4848D1","97301756220","LAUDISEIA","UZI","SP","GUARULHOS","1984-09-13",8000,348,"other","laudiseia.uzi882226@gmail.com","57712882226"
"CFB0E3352073","50510027358","ADATIVA","ARECI","RS","PORTO ALEGRE","1979-10-04",8500,341,"freelancer","adativa.areci749250@gmail.com","48894749250"
"1A3D6B9E02FC","84684933708","JONAHTA","FRANCILU","SP","SÃO PAULO","1990-06-29",9000,897,"retired","jonahta.francilu001486@gmail.com","43531001486"
"4E44D005C26E","68342880910","JUTAIR","GELIZA","MG","BETIM","1969-06-08",4500,821,"retired","jutair.geliza542356@gmail.com","63493542356"
"5AABC915496A","51174997832","ALANES","MONIZI","PR","CURITIBA","1997-11-01",5000,253,"clt","alanes.monizi775916@gmail.com","29294775916"
"A323A60C426D","61345092262","NILCIVANE","KALILE","SP","SÃO PAULO","1987-03-19",5500,459,"other","nilcivane.kalile566872@gmail.com","83826566872"
"333568C83774","61201028816","ADIVANETE","HERLEI","SP","SÃO PAULO","1991-12-23",6900,296,"clt","adivanete.herlei415180@gmail.com","51326415180"
"21B1C6CE3147","30962543804","GIDIEL","DUARTE","MG","CONTAGEM","1957-09-23",7000,297,"freelancer","gidiel.duarte708306@gmail.com","52603708306"
